text,label
"Los mejores platillos gourmet los encuentras en Parcela 70.  
 
Visita nuestro sitio web: http://www.parcela70.com/es/#menu_section …  
 
 #ComidaGourmet #Restaurant #Restaurante #RestauranteMexicano #Comidas #Ensenada #CopaDeVino #ValleDeGuadalupe #ViñedosMexicanos",0
"Queda tan sólo una semana para el evento HEALTHFULFOOD: Tendencias, retos y protagonistas que tendrá lugar en @ElHuertoDeLucas en Madrid. @CarrefourES @Foodinthebox @Midietacojea y @natureandmore estarán con nosotros, ¿y tú? 
#sostenibilidad #Organico #readytocook",0
"Uy, uy, uyyyy... 
¿Qué te parece? ¡Deliciosos macarrones con tomate!

Directo a tu mesa  https://bit.ly/2sK4PC8  

#comida",0
Ya no me importa cuanto diga la #balanza me importa si me veo lo suficientemente linda como para gustarme yo misma. #anorexia #or#no,1
"Fajitas Chicken PilBil que hemos acompañado de una ensalada sencilla de lechuga, rúcula y canónigos.

Es una versión de la #RecetaComidistas de @elcomidista a el stock de ml despensa.

 #realfooders #mexican  #dinner",0
"Así como cuando tu faja es tu mejor aliado 
#dietasinlimites #dietafitness #dietaeterna #dietavegana
#dietafit #dietasaludable  #gymelmolino #perderpeso  #dietas… https://www.instagram.com/p/BrVLQ0PAI2S/?utm_source=ig_twitter_share&igshid=4fe93g8cdhl4 …",1
Lentejas con verduras en olla lenta. Encurtidos.  #lunessincarne #plantbased  er ing #menusemanal #ellunestocalentejas https://ift.tt/2IJEMTc,0
"A dormir que mañana me espera un gran día.
 #JuevesDeGanarSiguidores #bisexual",1
"Aveces quiero tirar la toalla, pero algo dentro de mi dice, no comas, sigue, pronto seras delgado.
#RexyBill",1
"Momentos de felicidad

 Tostada con aguacate chafado y salmón ahumado

#desayuno #aguacate #salmon #saludable  #vidasana #viernes",0
"autocontrol eso es todo lo que se necesita y yo no lo tengo, me odio!!!! #thinspo #proana  #thinspiration",1
"La comida de hoy es ligera, muy ligera. Alcachofas al horno, simplemente llevan ajo, aceite, perejil y sal. Mmmm .
#masendocrino #alcachofas #dietasana #dietamediterranea #aove #aceitedeoliva #hungry #cocinaespañola #comidacasera   #foodpic #banquetesv…",0
Algún grupo de whatsapp que me recomienden princesas?,1
No entiendo el motivo de un evangélico queriendo hacer que deje mi estilo de vida  acaso yo le prohibo que coma? Fuck you!,1
"El #plátano puede estar un poco denostado ya que en la creencia popular está que engorda mucho, que los diabéticos no pueden comerla, que en dietas no se pueden tomar... y sabéis? NADA QUE VER!
 #nutricion ing #comefruta",0
Cuando aparece un #realfooder en la Sexta y no quiere comerse una croqueta ultraprocesada.,0
"Mi compañera de clase hoy:
-Crees que es muy tarde para entrar en el cliché:
Estudiante de nutrición con un TCA??

-(No supé que responder) I really felt that. 
#TCAS",1
"Cuando la comida está supliendo una necesidad emocional, la periodización adecuada expondrá esta situación de manera mas saliente. Esto abre una ventana única de oportunidades.

#Ayunointermitente
#cetosis
#keto
#LCHF
#lowcarb

#emociones
#Mindfulness",0
Y cuando tenes brazos gordos. .. #putagorda   #fat https://www.instagram.com/p/-2iHIsnEz3/,1
"Así no nos preocupamos por la etiqueta nutricional 

#comerlimpio #comersaludable #comersano #healthy   #nutricion #perdergrasa https://www.instagram.com/p/BqTabbOhhtK/?utm_source=ig_twitter_share&igshid=1j6l0n0dabp3c …",0
"Cambia tu look, ¡no tu meta!  

Correas Quickfit de @Garmin  http://www.jfsports.com.ve  

#GarminVenezuela",0
"Hoy en el #asaltablog hemos robado a Mel de @migasenlamesa estas fantásticas Aloo Parathas Integrales.
Típicas d la cocina India las hemos convertido en el complemento perfecto de una cena sana, sabrosa y deliciosa
 #recipes",0
"Mis medidas de hoy, me dio asco verme en el espejo mientras me medía... #ana #mia #anorexia #bulimia  #proana #promia #ed #tca",1
"Sí ya se que no sirvo para vomitar, porque MIERDA SIGO TOMANDOLO CON OPCIÓN, SOY UNA COJUDA.",1
"¡Ahora si, a desayunar! #running #runner  https://www.instagram.com/p/BvHUZfelVWV/?utm_source=ig_twitter_share&igshid=af3v8yksjz4m …",0
"Chicas , queridas #princesas. Jesús en vez de vaciar tu estómago, desea llenar tu corazón.",1
"Ok un día lleno de ejercicio y pocas calorías, un día productivo. #proana #promia  soy #coldprince",1
"Así terminamos el año en Vesana . 
Sano, rico y nutritivo. Con los últimos retoques del día, y sobre todo, con muchas ganas del esperado 2019. #newyear #vegano #vegan #eco #bio   #vidasana #",0
"Hola princesas princesos, cansados de verde gordos? Aqui tienen su remedio, siganme",1
@Spaceman_Moon y ahora porque en ?,1
". Y con la esperanza y las ganas ser libre siempre por delante 
‍  
 

.
.
.
#PLOGGING #MTB #LandScape #MountainBike  #Trekking   #Instatraveling… https://www.instagram.com/p/BvIjvUkhSGN/?utm_source=ig_twitter_share&igshid=15kzfiu2ihw8 …",0
Bañarte con agua fría obliga a tu cuerpo a quemar calorías para entrar en calor.,1
"Linda mañana de #jueves en casita.
.
.
Somos #monkeybusinessxfit  #crossfit  #guayaquil #ecuador #nortedeguayaquil #sinexcusas @ Monkey Business Xfit https://www.instagram.com/p/BvRkYHnFm5H/?utm_source=ig_twitter_share&igshid=1ej7o5yusgitf …",0
@EraGosse jaja es casi lo mismo no?,1
"¡Estamos en Temporada de Caza y Setas! Sabor ilimitado por tiempo limitado.
Reservas al  856 13 63 10.
.
.
.
#restaurante 
#gastronomia 

#queso
#brand
#branding
#jerez
#tartar
#cocina 
#carne
#food
#foodie 
#gambas
#tapas #recetas #jamon #foodpics #foie #arroz",0
“Un vaso de #zumo a un #niño le provoca el mismo daño hepatico que un vaso de #cerveza a un adulto” gracias @MarcVerser #lowcarb  #nutricion #dietapaleo #dietacetogenica,0
"Y pues sí amiko0sz, casi muero indigestada. Nota mental: no vuelvo a tragar en mi vida, la comida es veneno.",1
Solo Deseo estar #Delgada Solo Eso,1
"Avena, un ingrediente saludable por definición

http://ow.ly/9EV130nd387 

#cocinafacil #comersano #healthyfood #foodporn #food #foodie #foodgasm #cdmx #mexico #elhornodelucas #lovecooking  #instafood #recetasrapidas #recipe #recipes #recetas #comidamexicana #mexicanfood",0
osea yo siempre contesto los mensajes hasta en ingles,1
"Cariño, no todas las princesas jugamos con coronas y muñecas...",1
"Empezamos el año  de la mejor manera con esta #tartadezanahoria   con crema de limón y coco. 
 
 Anota la #receta  https://bit.ly/2BZeHwa 
 
 #veganfood",0
"Día 17. El nutricionista me ha dicho que quiere hacerme un estudio para  saber los alimentos que me sientan mal. Le he adelantado que sobre el  tercer plato de fabes empiezo a no estar muy fino.

#dieta #nutricion",0
"Nunca apoyaré  @TonoItsMe apoyaré a quien me apoyen, no a una enfermedad, tan gravísima como es esa.",1
me llené con un café y una pepa,1
Vamos por esa corona; todo esta valiendo la pena. https://www.instagram.com/p/BFh6HsrgXYLH9MhMUQyKQPY7LOKCgnC3GPMoPU0/ …,1
"jeansebastian154 nos habla sobre lo importante que es tener una pisada correcta para tu salud y tu rendimiento.



#fit  #powerlifting #powerbuilding #fuerza #culturismo #crossfit… https://www.instagram.com/p/BvG_j5CAXN4/?utm_source=ig_twitter_share&igshid=5mug50lt5t6n …",0
"ODIO MI VIDA, ODIO MI CUERPO,  15 días de ayuno para solo bajar 3 kilos, solo quiero mandar todo a la mierda.
#RexyBill",1
"""@LaPrincesaGorda: Lunes de inspiración para ser delgada, ánimo princesas  #thinspo #Lunes #Princesas  """,1
Comienza a cambiar tu #cuerpo en @impactogimnasio !! #cuerpodeimpacto #cuerposano #salud,0
"10 razones para venir a visitarnos?

#BarRestauranteConverso #leonesp #burguer 
#angus #hamburguesa  #slowfood #casero #rabo #sepia #buey #ternera",0
"Una visión diferente sobre el frito gaditano o pescaíto frito en nuestro blog. .
.
.
#receta #cadiz #comida #pescado #pescaitofrito #gastronomia #bienmesabe #cazon #cazonenadobo #comidasana  #alimentacion #gastronomia

http://mtr.cool/cwyqisv",0
Ser #Bulimico jamas fue tan difícil! Hasta q la sociedad te pega por la espalda y te metes en el rollo  y aun así no eres #Perfecto,1
grupo de whatsapp mandar sus num por direct o comentario  https://www.instagram.com/p/BBi7wh7BFCi/,1
"Ser  es lo de hoy
#Entrenamiento #pontefit #gym #bodybuilding #motivacion",0
"Es imposible moderarse cuando los productos están especialmente diseñados para no poder dejar de consumirlos. Las señales hormonales son más fuertes que la voluntad.

Son droga y el 1er paso es la desintoxicación. 

Processed foods and food reward
http://science.sciencemag.org/content/363/6425/346 …",0
La solución esta en ! Recuerdos de mi adolescencia!,1
"Yogur natural de cabra, avena, plátano, mango congelado, nueces y anacardos #desayunoreal   er ing https://ift.tt/2HSQ1KS",0
Arroz negro con jibia o sepia y gambas. Con su alioli. El secreto de un buen arroz está en el fumet. #arroznegro #sepia #comidasaludable  #marisco #almeriafood #almeriafoodies… https://www.instagram.com/p/BqDAIkXBKzl/?utm_source=ig_twitter_share&igshid=1rz0o4qcmsa2w …,0
"Mi gente disfruta las clases en titleboxingclubrd pero yo disfruto estar allí día tras día. 

#boxing #titleboxingclub #training #fit  #healthy en TITLE Boxing Club - RD https://www.instagram.com/p/BvUzjHPh6gT/?utm_source=ig_twitter_share&igshid=1v70yxgaly4ii …",0
Totalmente!!! :)  #miércolessinazúcar y  #estilodevidasinazúcar :),0
"Hoy para comer ensalada de garbanzos con aguacate . Me hubiera encantado añadirle tomate . Pero en principio hasta dentro de un mes será uno de mis alimentos prohibidos 
.
.
.
.
.
.
.
.
.
.
.
#buenastardes #comidasana   #health… https://ift.tt/2KOdvTF",0
"¿Que comemos hoy? ¿Una deliciosa carne asada? ¿Porqué no? 

#cruzcarniceros #plazadeabastoslugo #plazadeabastos #compraenlaplaza #quecomemoshoy   #proteina #carne… https://www.instagram.com/p/BrXScY6Hnyk/?utm_source=ig_twitter_share&igshid=ei9a307br362 …",0
"Día 15 de ayuno, hoy me pesare y veré si estos días de hambre y ansiedad han servido, que nervioso me siento. 
#RexyBill",1
"Tarde de consulta intensa. ¿mi merienda? Frutos secos.

No busque excusas, busca soluciones.

#Sevillahoy #dietistanutricionista #Salud #SaludyBienestar #Saludable #nutriciondeportiva #NutricionyCancer #Andalucíahoy",0
"once a week can eat candy, sweets, chocolates, chips ect, or eating more calories, weight will not go up",1
"Miras al espejo, sientes dolor, pero en tu mirada se refleja fuerza, esfuerzo, no derrota.
Rompe limites, supera miedos, llega ALTO  
#smartfit  #guy #tatto #gym #RT #Reto60DíasGym",0
Haciendo lo q mas me destruye...,1
Y luego se preguntan porque estamos enfermas y no comemos . Alguien deme un vomitivo ahora #proana,1
"Sábado Parfait, arma el tuyo 
Etiqueta a tu amig@ para que te lo regale
#parfait #fresas #banano #fit #vidafit  #valledupar #colombia #fresasconcrema #antojos en… https://www.instagram.com/p/BvFci-eHvNx/?utm_source=ig_twitter_share&igshid=mw23jba55b7g …",0
"Expertos alertan que la #tecnología portátil de calidad definirá el éxito o fracaso en el negocio del  https://www.wellnessdestiny.org/tecnologia-portatil-fitness/ …
#Tech #Technology #Technologie #salud #health #sante #Gym #Wellness #Bienestar",0
Malfer Division Capilar Y MalferDivision Estética Facial Y Corporal.  322 2110585. Villavicencio.   #matriculasmalfer #barberia #peluqueria #cortes #color #homologacionesmalfer #spa  #relax #malfer35sños #VIllavicencio #acaciasmeta #yocomprollanero #granadameta,0
"Espinacas salteadas con arroz, ajito y pasas.
•
•
¡300g de espinacas quedan reducidas a esto!    er #plantbased #vegetarian https://ift.tt/2DZMAQd",0
ganan la batalla en internet http://www.estusanidad.com/secciones/pacientes/ana-y-mia-ganan-la-batalla-de-internet-1379 …,1
"Mi belleza no consiste en el físico, si no en mi actitud... Pero aun así, seré hermosa",1
Mi roommate y yo nos hemos tragado una pizza. Quiero vomitar porque,1
"Necesito ayuda de nuevo, después de tantos meses sin buscarlas, salvenme",1
"Os dejo un video  en IGTV  para que lo veáis que buen se lo come.
Os dejo el enlace 
https://buff.ly/2NnDmj3 
#cumpleaños #felizdia  #felisin #18años  #realfooder #somosloquecomemos #ricoysano #noesdieta #hungry #yummy #instadelicious #delicious",0
"Desayunar en hoteles 
.
.
.
#buenosdías #goodmorning #café #coffee #fruta #saludable #breakfast #instafruit #instabreakfast #instafood #instanutrition #healthyfood … https://www.instagram.com/p/BrFBS08lr-w/?utm_source=ig_twitter_share&igshid=18jfat51crnvc …",0
"Arriba! Tienes todo para que hoy sea un día grandioso 

#motivacion #comerlimpio #comerconciente #alimentacionconciente #alimentacionsaludable #nutricion  #healthy #medicina… https://www.instagram.com/p/BpecWTRg0k8/?utm_source=ig_twitter_share&igshid=16dp92uraqzll …",0
fotos antiguas que desmotiva ver :c,1
"Sándwich cuasi vegetal. 
.
.
.
.
#food #foodie #foodphotography #foodlover #foodporn #foodstagram #instafood #healthyfood  #dailylife https://www.instagram.com/p/Bu9nMRQnWlq/?utm_source=ig_twitter_share&igshid=1vigeh4nzmk2c …",0
"Mirar que pinta tiene mi ensaladilla rusa.
#ensaladillarusa #ensaladilla #caserA  #realfooder #somosloquecomemos #ricoysano #noesdieta #hungry #yummy #instadelicious #delicious #foodtruck #instaeat #gourmet #instafood #tasty #foodie #foodblog #onthetable #foodpics",0
"Te proponemos una manera deliciosa de entrar en calor: #MatchaLatte,  una bebida calentita, deliciosa y fácil de preparar con nuestra gama de Latte&Go. 
 
 No te pierdas la #receta  https://bit.ly/2A5WYTG 
 
 #healthyfood #veganfood",0
"Lo que happen es que llega @Bitchy_food Un movimiento que pretende dar ejemplo a todos aquellos que desean comer mejor, pero que, al igual que nosotras FAIL. 

Síguenos si quieres saber más, por pena o empatía.

#bitchyfood  ing #healthylifestyle",0
"Hay quienes quitan hierro a determinadas situaciones, pero nosotros le ponemos hierro a una situación de tapeo sobre barra fija con nuestro hígado aliñado. Ahí es nada 
Reservas al  856 13 63 10.
.
.
.
#restaurante 
#gastronomia 

#queso
#comidasana
#branding
#jerez",0
"#Repost elarbolpastas (get_repost)
・・・
Día de #superclasico  Y nosotros tenemos el nuestro
ESPINACA Y SESO .
.
.
#love #pastas #family #amore #amor  #comfortfood #confortfood… https://www.instagram.com/p/BqARe3pggzo/?utm_source=ig_twitter_share&igshid=1l52618url711 …",0
deberia dejar de ponerme en pedo porque siempre termino teniendo atracones la sobriedad es la solucion a la gordura ven #atracon,1
"Cuidamos de nuestros cultivos, solo así se consiguen productos de la máxima calidad. #GlobalGap
#delhuerto #delhuertoseleccion #fresco #sano  #mayoristas #productores #campo #valencia #calidad",0
"A dónde sea! A cualquier lugar! Mis niños, van siempre conmigo y si no, no voy! Tus peques? #vivesaludable #pesas #cuidatusalud  #soysaludable #fácil… https://www.instagram.com/p/BvEfPWpAxVu/?utm_source=ig_twitter_share&igshid=1gtuvy8g5nsiz …",0
@GobiernoDeEspan @PPopular @PSOE tenemos entre todos q luchar contra las páginas web  q promueven la anorexia y la bulimia.,1
"Hola amig@s, habéis descansado, desconectado y disfrutado, pues mañana toca practicar @FiestaParkSport y os queremos ver tod@s.
#findesemana #domingo #desconexion #descanso  #fit… https://www.instagram.com/p/BvZeJKogF6D/?utm_source=ig_twitter_share&igshid=eh3v72bg61of …",0
"Nadie puede entender lo que pasa dentro nuestro, y que tan solo es un estilo de vida, algo que NOSOTRAS elegimos",1
"Cuando disfrutas de lo que haces y aprendes a hacerlo mejor 
——————
.
.
.
.
#wholefood #vegan #plantbased #nutrition #healthy  #glutenfree #healthylifestyle #dairyfree… https://www.instagram.com/p/BptsDTtnfjt/?utm_source=ig_twitter_share&igshid=6zacu37v1np7 …",0
"Me siento cansado, pero sigue en pie el ayuno, cuarto día en marcha.
#RexyBill",1
Team ana y mia  #guadalajara #puertovallarta #yafue #leponchaelglobo #lasigueeltaxi… https://instagram.com/p/0EGNgJRkys/,1
"Espinacas a la crema con jamoncillo picado y huevo de gallina feliz. Un excelente plato rico y sano. 
#almeriafood #ajoblancoblog #food #foodblogger  ing … https://www.instagram.com/p/BocAwGsgJhw/?utm_source=ig_twitter_share&igshid=1w3fgryxnoz82 …",0
"#bajardepeso  Los hidratos de carbono por la noche no te hacen engordar, y la ciencia lo avala",0
: La #anorexia es hoy más precoz y más aguda.,1
Echando fuera un poquito de mala leche con mis amiguitas  #wednesday #gym  #fit girl #fitgirl #press #picoftheday #chest #chestpress #weightlifting  @iMisut en… https://www.instagram.com/p/BvPXCSwDtlf/?utm_source=ig_twitter_share&igshid=y5ksgchb2pn4 …,0
"#berzaroteña con su #pringá y todo. Almuerzo con fundamento

#descubrerota #pilaraprendiendoacocinar #comidasaludable #cocinaandaluza #cocinagaditana  #comebien #comesano… https://www.instagram.com/p/BndyzoHD6ch/?utm_source=ig_twitter_share&igshid=dc4ojykb7yyi …",0
Tengo 4000 seguidores y no se que es un fav . FAV SI ME SUICIDO #suicide #girl #depress #deb #cat #sue  #onelove #cuts,1
